"message";"project_name";"date";"kind";"cc";"name";
"Moving test classes to the correct package";"tubaina";"2012-05-03 14:27:30.0";"DELETED";"0";"src/test/java/br/com/caelum/tubaina/parser/kindle/BoxTagTest.java";
"Moving test classes to the correct package";"tubaina";"2012-05-03 14:27:30.0";"DELETED";"0";"src/test/java/br/com/caelum/tubaina/parser/kindle/CenteredParagraphTagTest.java";
"Moving test classes to the correct package";"tubaina";"2012-05-03 14:27:30.0";"DELETED";"0";"src/test/java/br/com/caelum/tubaina/parser/kindle/CodeTagTest.java";
"Moving test classes to the correct package";"tubaina";"2012-05-03 14:27:30.0";"DELETED";"0";"src/test/java/br/com/caelum/tubaina/parser/kindle/ImageTagTest.java";
"Arranging packages from the affected classes";"tubaina";"2012-05-03 14:30:33.0";"DEFAULT";"0";"src/main/java/br/com/caelum/tubaina/ParseType.java";
"Arranging packages from the affected classes";"tubaina";"2012-05-03 14:30:33.0";"DEFAULT";"24";"src/main/java/br/com/caelum/tubaina/TubainaBuilder.java";
"Arranging packages from the affected classes";"tubaina";"2012-05-03 14:30:33.0";"DEFAULT";"17";"src/main/java/br/com/caelum/tubaina/parser/latex/LatexGenerator.java";
"Arranging packages from the affected classes";"tubaina";"2012-05-03 14:30:33.0";"DEFAULT";"11";"src/main/java/br/com/caelum/tubaina/resources/HtmlResourceManipulator.java";
"Adding KindleGenerator, KindleParser and modifying classes to suport kindle format";"tubaina";"2012-05-03 16:53:08.0";"DEFAULT";"0";"src/main/java/br/com/caelum/tubaina/ParseType.java";
"Adding KindleGenerator, KindleParser and modifying classes to suport kindle format";"tubaina";"2012-05-03 16:53:08.0";"DEFAULT";"11";"src/main/java/br/com/caelum/tubaina/Tubaina.java";
"Adding KindleGenerator, KindleParser and modifying classes to suport kindle format";"tubaina";"2012-05-03 16:53:08.0";"DEFAULT";"25";"src/main/java/br/com/caelum/tubaina/TubainaBuilder.java";
"Adding KindleGenerator, KindleParser and modifying classes to suport kindle format";"tubaina";"2012-05-03 16:53:08.0";"NEW";"12";"src/main/java/br/com/caelum/tubaina/parser/html/kindle/KindleGenerator.java";
"Adding KindleGenerator, KindleParser and modifying classes to suport kindle format";"tubaina";"2012-05-03 16:53:08.0";"NEW";"24";"src/main/java/br/com/caelum/tubaina/parser/html/kindle/KindleParser.java";
"Adding KindleGenerator, KindleParser and modifying classes to suport kindle format";"tubaina";"2012-05-03 16:53:08.0";"NEW";"11";"src/test/java/br/com/caelum/tubaina/parser/html/kindle/KindleGeneratorTest.java";
"Adding KindleGenerator, KindleParser and modifying classes to suport kindle format";"tubaina";"2012-05-03 16:53:08.0";"NEW";"34";"src/test/java/br/com/caelum/tubaina/parser/html/kindle/KindleParserTest.java";
"Arranging ParseType`s KINDLE";"tubaina";"2012-05-04 10:53:00.0";"DEFAULT";"0";"src/main/java/br/com/caelum/tubaina/ParseType.java";
"Refactoring ParseType to remove if`s";"tubaina";"2012-05-04 12:03:15.0";"NEW";"1";"src/main/java/br/com/caelum/tubaina/GeneratorFactory.java";
"Refactoring ParseType to remove if`s";"tubaina";"2012-05-04 12:03:15.0";"DEFAULT";"0";"src/main/java/br/com/caelum/tubaina/ParseType.java";
"Refactoring ParseType to remove if`s";"tubaina";"2012-05-04 12:03:15.0";"DEFAULT";"21";"src/main/java/br/com/caelum/tubaina/TubainaBuilder.java";
"Refactoring ParseType to remove if`s";"tubaina";"2012-05-04 12:03:15.0";"NEW";"1";"src/main/java/br/com/caelum/tubaina/TubainaBuilderData.java";
"Refactoring ParseType to remove if`s";"tubaina";"2012-05-04 12:03:15.0";"DEFAULT";"19";"src/main/java/br/com/caelum/tubaina/parser/html/desktop/FlatHtmlGenerator.java";
"Refactoring ParseType to remove if`s";"tubaina";"2012-05-04 12:03:15.0";"DEFAULT";"12";"src/main/java/br/com/caelum/tubaina/parser/html/desktop/SingleHtmlGenerator.java";
"Refactoring ParseType to remove if`s";"tubaina";"2012-05-04 12:03:15.0";"DEFAULT";"12";"src/main/java/br/com/caelum/tubaina/parser/html/kindle/KindleGenerator.java";
"Refactoring ParseType to remove if`s";"tubaina";"2012-05-04 12:03:15.0";"DEFAULT";"17";"src/main/java/br/com/caelum/tubaina/parser/latex/LatexGenerator.java";
"Refactoring ParseType to remove if`s";"tubaina";"2012-05-04 12:03:15.0";"DEFAULT";"11";"src/test/java/br/com/caelum/tubaina/parser/html/desktop/FlatHtmlGeneratorTest.java";
"Refactoring ParseType to remove if`s";"tubaina";"2012-05-04 12:03:15.0";"DEFAULT";"11";"src/test/java/br/com/caelum/tubaina/parser/html/desktop/SingleHtmlGeneratorTest.java";
"Refactoring ParseType to remove if`s";"tubaina";"2012-05-04 12:03:15.0";"DEFAULT";"11";"src/test/java/br/com/caelum/tubaina/parser/html/kindle/KindleGeneratorTest.java";
"Refactoring ParseType to remove if`s";"tubaina";"2012-05-04 12:03:15.0";"DEFAULT";"16";"src/test/java/br/com/caelum/tubaina/parser/latex/LatexGeneratorTest.java";
"using filename with .tex";"tubaina";"2012-05-04 12:56:37.0";"DEFAULT";"21";"src/main/java/br/com/caelum/tubaina/TubainaBuilder.java";
"using filename with .tex";"tubaina";"2012-05-04 12:56:37.0";"DEFAULT";"17";"src/main/java/br/com/caelum/tubaina/parser/latex/LatexGenerator.java";
"using filename with .tex";"tubaina";"2012-05-04 12:56:37.0";"DEFAULT";"16";"src/test/java/br/com/caelum/tubaina/parser/latex/LatexGeneratorTest.java";
"creating kindle template dir";"tubaina";"2012-05-04 13:31:14.0";"DEFAULT";"12";"src/main/java/br/com/caelum/tubaina/parser/html/kindle/KindleGenerator.java";
"using sanitizer";"tubaina";"2012-05-04 13:52:00.0";"DEFAULT";"5";"src/main/java/br/com/caelum/tubaina/parser/html/desktop/SectionToString.java";
"showing chapter and section number";"tubaina";"2012-05-04 17:19:42.0";"DEFAULT";"7";"src/main/java/br/com/caelum/tubaina/Chapter.java";
"showing chapter and section number";"tubaina";"2012-05-04 17:19:42.0";"DEFAULT";"5";"src/main/java/br/com/caelum/tubaina/Section.java";
"showing chapter and section number";"tubaina";"2012-05-04 17:19:42.0";"DEFAULT";"9";"src/main/java/br/com/caelum/tubaina/parser/html/desktop/ChapterToString.java";
"showing chapter and section number";"tubaina";"2012-05-04 17:19:42.0";"DEFAULT";"6";"src/main/java/br/com/caelum/tubaina/parser/html/desktop/SectionToString.java";
"showing chapter and section number";"tubaina";"2012-05-04 17:19:42.0";"DEFAULT";"12";"src/main/java/br/com/caelum/tubaina/parser/html/kindle/KindleGenerator.java";
"counting sections correctly";"tubaina";"2012-05-04 18:11:40.0";"DEFAULT";"4";"src/main/java/br/com/caelum/tubaina/Section.java";
"counting sections correctly";"tubaina";"2012-05-04 18:11:40.0";"DEFAULT";"6";"src/main/java/br/com/caelum/tubaina/parser/html/desktop/SectionToString.java";
"counting sections correctly";"tubaina";"2012-05-04 18:11:40.0";"DEFAULT";"12";"src/main/java/br/com/caelum/tubaina/parser/html/kindle/KindleGenerator.java";
"fixing paragraph inside item bug";"tubaina";"2012-05-07 14:53:29.0";"DEFAULT";"6";"src/main/java/br/com/caelum/tubaina/builder/ChunksMakerBuilder.java";
"fixing paragraph inside item bug";"tubaina";"2012-05-07 14:53:29.0";"NEW";"7";"src/main/java/br/com/caelum/tubaina/builder/replacer/ParagraphInsideItemReplacer.java";
"fixing paragraph inside item bug";"tubaina";"2012-05-07 14:53:29.0";"NEW";"2";"src/main/java/br/com/caelum/tubaina/chunk/ParagraphInsideItemChunk.java";
"fixing paragraph inside item bug";"tubaina";"2012-05-07 14:53:29.0";"DEFAULT";"8";"src/test/java/br/com/caelum/tubaina/builder/replacer/ListReplacerTest.java";
"fixing paragraph inside item bug";"tubaina";"2012-05-07 14:53:29.0";"NEW";"3";"src/test/java/br/com/caelum/tubaina/builder/replacer/ParagraphInsideItemReplacerTest.java";
"fixing paragraph inside item bug";"tubaina";"2012-05-07 14:53:29.0";"DEFAULT";"34";"src/test/java/br/com/caelum/tubaina/parser/html/desktop/HtmlParserTest.java";
"fixing paragraph inside item bug";"tubaina";"2012-05-07 14:53:29.0";"DEFAULT";"34";"src/test/java/br/com/caelum/tubaina/parser/html/kindle/KindleParserTest.java";
"refactoring";"tubaina";"2012-05-07 15:07:16.0";"DEFAULT";"2";"src/main/java/br/com/caelum/tubaina/builder/replacer/ParagraphInsideItemReplacer.java";
"Changing <code> to <pre>";"tubaina";"2012-05-07 15:35:49.0";"DEFAULT";"6";"src/main/java/br/com/caelum/tubaina/parser/html/kindle/CodeTag.java";
"Changing <code> to <pre>";"tubaina";"2012-05-07 15:35:49.0";"DEFAULT";"4";"src/test/java/br/com/caelum/tubaina/parser/html/kindle/CodeTagTest.java";
"fixing bug, should parse text inside a item";"tubaina";"2012-05-07 18:36:59.0";"DEFAULT";"2";"src/main/java/br/com/caelum/tubaina/chunk/ParagraphInsideItemChunk.java";
"fixing bug, should parse text inside a item";"tubaina";"2012-05-07 18:36:59.0";"DEFAULT";"23";"src/main/java/br/com/caelum/tubaina/parser/MockedParser.java";
"fixing bug, should parse text inside a item";"tubaina";"2012-05-07 18:36:59.0";"DEFAULT";"22";"src/main/java/br/com/caelum/tubaina/parser/Parser.java";
"fixing bug, should parse text inside a item";"tubaina";"2012-05-07 18:36:59.0";"DEFAULT";"25";"src/main/java/br/com/caelum/tubaina/parser/html/desktop/HtmlParser.java";
"fixing bug, should parse text inside a item";"tubaina";"2012-05-07 18:36:59.0";"DEFAULT";"25";"src/main/java/br/com/caelum/tubaina/parser/html/kindle/KindleParser.java";
"fixing bug, should parse text inside a item";"tubaina";"2012-05-07 18:36:59.0";"DEFAULT";"27";"src/main/java/br/com/caelum/tubaina/parser/latex/LatexParser.java";
"fixing bug, exception while resizing images with html";"tubaina";"2012-05-07 19:01:11.0";"DEFAULT";"12";"src/main/java/br/com/caelum/tubaina/resources/HtmlResourceManipulator.java";
"using &bnsp; to indent kindle code tag";"tubaina";"2012-05-07 19:39:46.0";"DEFAULT";"6";"src/main/java/br/com/caelum/tubaina/parser/html/kindle/CodeTag.java";
"using &bnsp; to indent kindle code tag";"tubaina";"2012-05-07 19:39:46.0";"DEFAULT";"4";"src/test/java/br/com/caelum/tubaina/parser/html/kindle/CodeTagTest.java";
"Changing box tag for kindles";"tubaina";"2012-05-08 11:03:47.0";"DELETED";"0";"src/main/java/br/com/caelum/tubaina/parser/html/BoxTagTemplate.java";
"Changing box tag for kindles";"tubaina";"2012-05-08 11:03:47.0";"DEFAULT";"1";"src/main/java/br/com/caelum/tubaina/parser/html/desktop/BoxTag.java";
"Changing box tag for kindles";"tubaina";"2012-05-08 11:03:47.0";"DEFAULT";"1";"src/main/java/br/com/caelum/tubaina/parser/html/kindle/BoxTag.java";
"Changing box tag for kindles";"tubaina";"2012-05-08 11:03:47.0";"DEFAULT";"2";"src/test/java/br/com/caelum/tubaina/parser/html/kindle/BoxTagTest.java";
"Changing box tag for kindles";"tubaina";"2012-05-08 11:03:47.0";"DEFAULT";"34";"src/test/java/br/com/caelum/tubaina/parser/html/kindle/KindleParserTest.java";
"Adding kindle.properties to modify quote style";"tubaina";"2012-05-08 13:47:41.0";"DEFAULT";"0";"src/main/java/br/com/caelum/tubaina/ParseType.java";
"Adding kindle.properties to modify quote style";"tubaina";"2012-05-08 13:47:41.0";"DEFAULT";"34";"src/test/java/br/com/caelum/tubaina/parser/html/kindle/KindleParserTest.java";
"post processing html for kindle generator";"tubaina";"2012-05-09 14:25:11.0";"DEFAULT";"12";"src/main/java/br/com/caelum/tubaina/parser/html/kindle/KindleGenerator.java";
"post processing html for kindle generator";"tubaina";"2012-05-09 14:25:11.0";"NEW";"7";"src/main/java/br/com/caelum/tubaina/parser/html/kindle/ReferenceParser.java";
"post processing html for kindle generator";"tubaina";"2012-05-09 14:25:11.0";"NEW";"5";"src/test/java/br/com/caelum/tubaina/parser/html/kindle/ReferenceParserTest.java";
"fixing finding div container";"tubaina";"2012-05-09 15:12:08.0";"DEFAULT";"10";"src/main/java/br/com/caelum/tubaina/parser/html/kindle/ReferenceParser.java";
"fixing finding div container";"tubaina";"2012-05-09 15:12:08.0";"DEFAULT";"6";"src/test/java/br/com/caelum/tubaina/parser/html/kindle/ReferenceParserTest.java";
"not failing with unresolved reference";"tubaina";"2012-05-09 15:42:10.0";"DEFAULT";"11";"src/main/java/br/com/caelum/tubaina/parser/html/kindle/ReferenceParser.java";
"not failing with unresolved reference";"tubaina";"2012-05-09 15:42:10.0";"DEFAULT";"6";"src/test/java/br/com/caelum/tubaina/parser/html/kindle/ReferenceParserTest.java";
"replacing images references correctly";"tubaina";"2012-05-09 16:11:47.0";"DEFAULT";"17";"src/main/java/br/com/caelum/tubaina/parser/html/kindle/ReferenceParser.java";
"refactoring reference replacers";"tubaina";"2012-05-09 17:04:00.0";"DEFAULT";"12";"src/main/java/br/com/caelum/tubaina/parser/html/kindle/KindleGenerator.java";
"refactoring reference replacers";"tubaina";"2012-05-09 17:04:00.0";"DELETED";"0";"src/main/java/br/com/caelum/tubaina/parser/html/kindle/ReferenceParser.java";
"refactoring reference replacers";"tubaina";"2012-05-09 17:04:00.0";"NEW";"11";"src/main/java/br/com/caelum/tubaina/parser/html/referencereplacer/AbstractReferenceReplacer.java";
"refactoring reference replacers";"tubaina";"2012-05-09 17:04:00.0";"NEW";"2";"src/main/java/br/com/caelum/tubaina/parser/html/referencereplacer/ChapterAndSectionReferenceReplacer.java";
"refactoring reference replacers";"tubaina";"2012-05-09 17:04:00.0";"NEW";"2";"src/main/java/br/com/caelum/tubaina/parser/html/referencereplacer/ImageReferenceReplacer.java";
"refactoring reference replacers";"tubaina";"2012-05-09 17:04:00.0";"NEW";"3";"src/main/java/br/com/caelum/tubaina/parser/html/referencereplacer/ReferenceParser.java";
"refactoring reference replacers";"tubaina";"2012-05-09 17:04:00.0";"NEW";"1";"src/main/java/br/com/caelum/tubaina/parser/html/referencereplacer/ReferenceReplacer.java";
"refactoring reference replacers";"tubaina";"2012-05-09 17:04:00.0";"DELETED";"0";"src/test/java/br/com/caelum/tubaina/parser/html/kindle/ReferenceParserTest.java";
"refactoring reference replacers";"tubaina";"2012-05-09 17:04:00.0";"NEW";"6";"src/test/java/br/com/caelum/tubaina/parser/html/kindle/referencereplacer/ReferenceParserTest.java";
"Adding CodeReferenceReplacer and fixing CodeTag";"tubaina";"2012-05-10 12:16:35.0";"DEFAULT";"3";"src/main/java/br/com/caelum/tubaina/parser/html/kindle/CodeTag.java";
"Adding CodeReferenceReplacer and fixing CodeTag";"tubaina";"2012-05-10 12:16:35.0";"DEFAULT";"12";"src/main/java/br/com/caelum/tubaina/parser/html/kindle/KindleGenerator.java";
"Adding CodeReferenceReplacer and fixing CodeTag";"tubaina";"2012-05-10 12:16:35.0";"NEW";"2";"src/main/java/br/com/caelum/tubaina/parser/html/referencereplacer/CodeReferenceReplacer.java";
"Adding CodeReferenceReplacer and fixing CodeTag";"tubaina";"2012-05-10 12:16:35.0";"DEFAULT";"2";"src/test/java/br/com/caelum/tubaina/parser/html/kindle/CodeTagTest.java";
"Adding CodeReferenceReplacer and fixing CodeTag";"tubaina";"2012-05-10 12:16:35.0";"DEFAULT";"7";"src/test/java/br/com/caelum/tubaina/parser/html/kindle/referencereplacer/ReferenceParserTest.java";
"Adding KindleResourceManipulator to remove image resizing";"tubaina";"2012-05-10 13:49:47.0";"NEW";"1";"src/main/java/br/com/caelum/tubaina/io/HtmlResourceManipulatorFactory.java";
"Adding KindleResourceManipulator to remove image resizing";"tubaina";"2012-05-10 13:49:47.0";"NEW";"1";"src/main/java/br/com/caelum/tubaina/io/KindleResourceManipulatorFactory.java";
"Adding KindleResourceManipulator to remove image resizing";"tubaina";"2012-05-10 13:49:47.0";"NEW";"1";"src/main/java/br/com/caelum/tubaina/io/ResourceManipulatorFactory.java";
"Adding KindleResourceManipulator to remove image resizing";"tubaina";"2012-05-10 13:49:47.0";"DEFAULT";"0";"src/main/java/br/com/caelum/tubaina/io/TubainaDir.java";
"Adding KindleResourceManipulator to remove image resizing";"tubaina";"2012-05-10 13:49:47.0";"NEW";"6";"src/main/java/br/com/caelum/tubaina/io/TubainaHtmlDir.java";
"Adding KindleResourceManipulator to remove image resizing";"tubaina";"2012-05-10 13:49:47.0";"DEFAULT";"4";"src/main/java/br/com/caelum/tubaina/io/TubainaHtmlIO.java";
"Adding KindleResourceManipulator to remove image resizing";"tubaina";"2012-05-10 13:49:47.0";"DEFAULT";"19";"src/main/java/br/com/caelum/tubaina/parser/html/desktop/FlatHtmlGenerator.java";
"Adding KindleResourceManipulator to remove image resizing";"tubaina";"2012-05-10 13:49:47.0";"DEFAULT";"12";"src/main/java/br/com/caelum/tubaina/parser/html/desktop/SingleHtmlGenerator.java";
"Adding KindleResourceManipulator to remove image resizing";"tubaina";"2012-05-10 13:49:47.0";"DEFAULT";"12";"src/main/java/br/com/caelum/tubaina/parser/html/kindle/KindleGenerator.java";
"Adding KindleResourceManipulator to remove image resizing";"tubaina";"2012-05-10 13:49:47.0";"DEFAULT";"10";"src/main/java/br/com/caelum/tubaina/resources/HtmlResourceManipulator.java";
"Adding KindleResourceManipulator to remove image resizing";"tubaina";"2012-05-10 13:49:47.0";"NEW";"8";"src/main/java/br/com/caelum/tubaina/resources/KindleResourceManipulator.java";
"using 'w' parameter while parsing kindle image tag";"tubaina";"2012-05-10 14:34:57.0";"DEFAULT";"8";"src/main/java/br/com/caelum/tubaina/parser/html/ImageTagTemplate.java";
"using 'w' parameter while parsing kindle image tag";"tubaina";"2012-05-10 14:34:57.0";"DEFAULT";"2";"src/main/java/br/com/caelum/tubaina/parser/html/desktop/ImageTag.java";
"using 'w' parameter while parsing kindle image tag";"tubaina";"2012-05-10 14:34:57.0";"DEFAULT";"1";"src/main/java/br/com/caelum/tubaina/parser/html/kindle/ImageTag.java";
"using 'w' parameter while parsing kindle image tag";"tubaina";"2012-05-10 14:34:57.0";"DEFAULT";"8";"src/test/java/br/com/caelum/tubaina/parser/html/kindle/ImageTagTest.java";
"Fixing identation of [code] tag";"tubaina";"2012-05-10 16:52:13.0";"DEFAULT";"3";"src/main/java/br/com/caelum/tubaina/parser/html/kindle/CodeTag.java";
"Using divs on BoxTag and fixing tests";"tubaina";"2012-05-10 16:53:03.0";"DEFAULT";"1";"src/main/java/br/com/caelum/tubaina/parser/html/kindle/BoxTag.java";
"Using divs on BoxTag and fixing tests";"tubaina";"2012-05-10 16:53:03.0";"DEFAULT";"2";"src/test/java/br/com/caelum/tubaina/parser/html/kindle/BoxTagTest.java";
"Using divs on BoxTag and fixing tests";"tubaina";"2012-05-10 16:53:03.0";"DEFAULT";"34";"src/test/java/br/com/caelum/tubaina/parser/html/kindle/KindleParserTest.java";
"restructuring chapter and section templates";"tubaina";"2012-05-10 16:54:11.0";"DEFAULT";"9";"src/main/java/br/com/caelum/tubaina/parser/html/desktop/ChapterToString.java";
"restructuring chapter and section templates";"tubaina";"2012-05-10 16:54:11.0";"DEFAULT";"12";"src/main/java/br/com/caelum/tubaina/parser/html/kindle/KindleGenerator.java";
"restructuring chapter and section templates";"tubaina";"2012-05-10 16:54:11.0";"DEFAULT";"11";"src/main/java/br/com/caelum/tubaina/parser/html/referencereplacer/AbstractReferenceReplacer.java";
"restructuring chapter and section templates";"tubaina";"2012-05-10 16:54:11.0";"DEFAULT";"3";"src/main/java/br/com/caelum/tubaina/parser/html/referencereplacer/ImageReferenceReplacer.java";
"restructuring chapter and section templates";"tubaina";"2012-05-10 16:54:11.0";"DEFAULT";"11";"src/test/java/br/com/caelum/tubaina/parser/html/kindle/KindleGeneratorTest.java";
"restructuring chapter and section templates";"tubaina";"2012-05-10 16:54:11.0";"NEW";"3";"src/test/java/br/com/caelum/tubaina/parser/html/kindle/referencereplacer/ImageReferenceReplacerTest.java";
"restructuring chapter and section templates";"tubaina";"2012-05-10 16:54:11.0";"DEFAULT";"6";"src/test/java/br/com/caelum/tubaina/parser/html/kindle/referencereplacer/ReferenceParserTest.java";
"creating tubaina kindle io";"tubaina";"2012-05-10 18:27:50.0";"NEW";"4";"src/main/java/br/com/caelum/tubaina/io/TubainaKindleIO.java";
"creating tubaina kindle io";"tubaina";"2012-05-10 18:27:50.0";"DEFAULT";"12";"src/main/java/br/com/caelum/tubaina/parser/html/kindle/KindleGenerator.java";
"creating tubaina kindle io";"tubaina";"2012-05-10 18:27:50.0";"DEFAULT";"11";"src/test/java/br/com/caelum/tubaina/parser/html/kindle/KindleGeneratorTest.java";
"adding show note option to kindle";"tubaina";"2012-05-10 19:02:33.0";"DEFAULT";"0";"src/main/java/br/com/caelum/tubaina/ParseType.java";
"adding show note option to kindle";"tubaina";"2012-05-10 19:02:33.0";"DEFAULT";"26";"src/main/java/br/com/caelum/tubaina/parser/html/kindle/KindleParser.java";
"adding show note option to kindle";"tubaina";"2012-05-10 19:02:33.0";"DEFAULT";"36";"src/test/java/br/com/caelum/tubaina/parser/html/kindle/KindleParserTest.java";
"Fixing code reference by chapter";"tubaina";"2012-05-11 10:56:01.0";"DEFAULT";"3";"src/main/java/br/com/caelum/tubaina/parser/html/referencereplacer/CodeReferenceReplacer.java";
"Fixing code reference by chapter";"tubaina";"2012-05-11 10:56:01.0";"NEW";"3";"src/test/java/br/com/caelum/tubaina/parser/html/kindle/referencereplacer/CodeReferenceReplacerTest.java";
"Fixing code reference by chapter";"tubaina";"2012-05-11 10:56:01.0";"DEFAULT";"5";"src/test/java/br/com/caelum/tubaina/parser/html/kindle/referencereplacer/ReferenceParserTest.java";
"Using <hr/> again in kindles BoxTag";"tubaina";"2012-05-11 11:01:36.0";"DEFAULT";"1";"src/main/java/br/com/caelum/tubaina/parser/html/kindle/BoxTag.java";
"Using <hr/> again in kindles BoxTag";"tubaina";"2012-05-11 11:01:36.0";"DEFAULT";"2";"src/test/java/br/com/caelum/tubaina/parser/html/kindle/BoxTagTest.java";
"Using <hr/> again in kindles BoxTag";"tubaina";"2012-05-11 11:01:36.0";"DEFAULT";"36";"src/test/java/br/com/caelum/tubaina/parser/html/kindle/KindleParserTest.java";
"Using <hr/> to kindles NoteTag";"tubaina";"2012-05-11 11:18:56.0";"DELETED";"0";"src/main/java/br/com/caelum/tubaina/parser/html/NoteTagTemplate.java";
"Using <hr/> to kindles NoteTag";"tubaina";"2012-05-11 11:18:56.0";"DEFAULT";"1";"src/main/java/br/com/caelum/tubaina/parser/html/desktop/NoteTag.java";
"Using <hr/> to kindles NoteTag";"tubaina";"2012-05-11 11:18:56.0";"DEFAULT";"1";"src/main/java/br/com/caelum/tubaina/parser/html/kindle/NoteTag.java";
"Using <hr/> to kindles NoteTag";"tubaina";"2012-05-11 11:18:56.0";"DEFAULT";"36";"src/test/java/br/com/caelum/tubaina/parser/html/kindle/KindleParserTest.java";
"Using <hr/> to kindles NoteTag";"tubaina";"2012-05-11 11:18:56.0";"DEFAULT";"1";"src/test/java/br/com/caelum/tubaina/parser/html/kindle/NoteTagTest.java";
"Modifying style for instructor notes tag";"tubaina";"2012-05-11 14:57:24.0";"DEFAULT";"1";"src/main/java/br/com/caelum/tubaina/parser/html/kindle/NoteTag.java";
"Modifying style for instructor notes tag";"tubaina";"2012-05-11 14:57:24.0";"DEFAULT";"36";"src/test/java/br/com/caelum/tubaina/parser/html/kindle/KindleParserTest.java";
"Modifying style for instructor notes tag";"tubaina";"2012-05-11 14:57:24.0";"DEFAULT";"1";"src/test/java/br/com/caelum/tubaina/parser/html/kindle/NoteTagTest.java";
"using '-' char instead of <hr> on instructor's note";"tubaina";"2012-05-14 12:35:22.0";"DEFAULT";"1";"src/main/java/br/com/caelum/tubaina/parser/html/kindle/NoteTag.java";
"using '-' char instead of <hr> on instructor's note";"tubaina";"2012-05-14 12:35:22.0";"DEFAULT";"36";"src/test/java/br/com/caelum/tubaina/parser/html/kindle/KindleParserTest.java";
"using '-' char instead of <hr> on instructor's note";"tubaina";"2012-05-14 12:35:22.0";"DEFAULT";"1";"src/test/java/br/com/caelum/tubaina/parser/html/kindle/NoteTagTest.java";
"adding BookPart to tubaina model";"tubaina";"2012-05-16 15:41:31.0";"DEFAULT";"5";"src/main/java/br/com/caelum/tubaina/Book.java";
"adding BookPart to tubaina model";"tubaina";"2012-05-16 15:41:31.0";"NEW";"2";"src/main/java/br/com/caelum/tubaina/BookPart.java";
"adding BookPart to tubaina model";"tubaina";"2012-05-16 15:41:31.0";"DEFAULT";"11";"src/main/java/br/com/caelum/tubaina/builder/BookBuilder.java";
"refactoring, removing method used only for testing";"tubaina";"2012-05-16 16:03:56.0";"DEFAULT";"21";"src/main/java/br/com/caelum/tubaina/TubainaBuilder.java";
"refactoring, removing method used only for testing";"tubaina";"2012-05-16 16:03:56.0";"DEFAULT";"10";"src/main/java/br/com/caelum/tubaina/builder/BookBuilder.java";
"refactoring, removing method used only for testing";"tubaina";"2012-05-16 16:03:56.0";"DEFAULT";"5";"src/test/java/br/com/caelum/tubaina/parser/html/desktop/BookToTOCTest.java";
"refactoring, removing method used only for testing";"tubaina";"2012-05-16 16:03:56.0";"DEFAULT";"11";"src/test/java/br/com/caelum/tubaina/parser/html/desktop/FlatHtmlGeneratorTest.java";
"refactoring, removing method used only for testing";"tubaina";"2012-05-16 16:03:56.0";"DEFAULT";"11";"src/test/java/br/com/caelum/tubaina/parser/html/desktop/SingleHtmlGeneratorTest.java";
"refactoring, removing method used only for testing";"tubaina";"2012-05-16 16:03:56.0";"DEFAULT";"11";"src/test/java/br/com/caelum/tubaina/parser/html/kindle/KindleGeneratorTest.java";
"refactoring, removing method used only for testing";"tubaina";"2012-05-16 16:03:56.0";"DEFAULT";"16";"src/test/java/br/com/caelum/tubaina/parser/latex/LatexGeneratorTest.java";
"parsing book parts";"tubaina";"2012-05-16 17:05:20.0";"DEFAULT";"6";"src/main/java/br/com/caelum/tubaina/Book.java";
"parsing book parts";"tubaina";"2012-05-16 17:05:20.0";"DEFAULT";"4";"src/main/java/br/com/caelum/tubaina/BookPart.java";
"parsing book parts";"tubaina";"2012-05-16 17:05:20.0";"DEFAULT";"15";"src/main/java/br/com/caelum/tubaina/builder/BookBuilder.java";
"refactoring: creating a BookPartsBuilder";"tubaina";"2012-05-16 17:44:34.0";"DEFAULT";"5";"src/main/java/br/com/caelum/tubaina/BookPart.java";
"refactoring: creating a BookPartsBuilder";"tubaina";"2012-05-16 17:44:34.0";"DEFAULT";"10";"src/main/java/br/com/caelum/tubaina/builder/BookBuilder.java";
"refactoring: creating a BookPartsBuilder";"tubaina";"2012-05-16 17:44:34.0";"NEW";"8";"src/main/java/br/com/caelum/tubaina/builder/BookPartsBuilder.java";
"adding \part to book.ftl and some refactorings";"tubaina";"2012-05-16 18:47:48.0";"DEFAULT";"6";"src/main/java/br/com/caelum/tubaina/Book.java";
"adding \part to book.ftl and some refactorings";"tubaina";"2012-05-16 18:47:48.0";"DEFAULT";"5";"src/main/java/br/com/caelum/tubaina/BookPart.java";
"adding \part to book.ftl and some refactorings";"tubaina";"2012-05-16 18:47:48.0";"DEFAULT";"8";"src/main/java/br/com/caelum/tubaina/builder/BookPartsBuilder.java";
"refactoring KindleGenerator";"tubaina";"2012-05-17 08:56:03.0";"DEFAULT";"5";"src/main/java/br/com/caelum/tubaina/parser/html/desktop/SectionToString.java";
"refactoring KindleGenerator";"tubaina";"2012-05-17 08:56:03.0";"NEW";"2";"src/main/java/br/com/caelum/tubaina/parser/html/kindle/ChapterToString.java";
"refactoring KindleGenerator";"tubaina";"2012-05-17 08:56:03.0";"DEFAULT";"12";"src/main/java/br/com/caelum/tubaina/parser/html/kindle/KindleGenerator.java";
"refactoring KindleGenerator";"tubaina";"2012-05-17 08:56:03.0";"NEW";"2";"src/main/java/br/com/caelum/tubaina/parser/html/kindle/SectionToString.java";
